VentaCodigo,FechaVenta,ClienteCodigo,ProductoCodigo,VendedorCodigo,SucursalCodigo,Canal,Cantidad,PrecioUnitario,CostoUnitario
VTA002185,2026-07-18,CLI0054,PROD0036,VEN006,SUC008,Web,2,528700,320400
VTA002186,2025-03-04,CLI0074,PROD0009,VEN002,SUC007,Web,7,804900,461700
VTA002187,2025-11-25,CLI0078,PROD0010,VEN006,SUC001,Web,12,339900,234300
VTA002188,2025-01-04,CLI0075,PROD0007,VEN001,SUC010,Web,3,537600,459200
VTA002189,2025-06-22,CLI0025,PROD0017,VEN006,SUC004,Presencial,12,223200,151200
VTA002190,2025-10-03,CLI0063,PROD0027,VEN020,SUC001,Presencial,11,109300,75100
VTA002191,2025-06-09,CLI0080,PROD0050,VEN008,SUC010,Telefónico,8,274500,202700
VTA002192,2026-02-04,CLI0036,PROD0011,VEN010,SUC010,Web,6,868500,669500
VTA002193,2025-11-18,CLI0029,PROD0042,VEN003,SUC008,Presencial,2,360800,283300
VTA002194,2026-04-01,CLI0019,PROD0047,VEN015,SUC001,Web,8,452400,349500
VTA002195,2025-01-10,CLI0037,PROD0041,VEN019,SUC002,Presencial,3,200800,142700
VTA002196,2025-02-28,CLI0066,PROD0010,VEN011,SUC008,Telefónico,9,303200,228300
VTA002197,2025-12-15,CLI0080,PROD0020,VEN005,SUC004,Presencial,3,545400,413000
VTA002198,2025-04-29,CLI0034,PROD0006,VEN008,SUC005,Presencial,1,271100,179300
VTA002199,2026-06-12,CLI0078,PROD0002,VEN014,SUC010,Web,7,419000,241500
VTA002200,2025-03-05,CLI0050,PROD0046,VEN006,SUC003,Presencial,5,582100,352300
VTA002201,2026-03-13,CLI0077,PROD0010,VEN017,SUC010,Web,3,328000,231400
VTA002202,2025-12-10,CLI0034,PROD0008,VEN003,SUC001,Presencial,4,586700,393700
VTA002203,2026-04-23,CLI0070,PROD0013,VEN001,SUC002,Presencial,3,487600,392800
VTA002204,2025-01-02,CLI0009,PROD0007,VEN002,SUC007,Presencial,3,545500,464400
VTA002205,2025-08-06,CLI0010,PROD0006,VEN005,SUC004,Presencial,3,288100,181700
VTA002206,2025-03-22,CLI0030,PROD0039,VEN020,SUC006,Presencial,4,328100,214400
VTA002207,2025-12-15,CLI0088,PROD0006,VEN003,SUC002,Presencial,5,278300,186900
VTA002208,2025-07-23,CLI0077,PROD0027,VEN001,SUC005,Telefónico,8,108700,75000
VTA002209,2025-04-16,CLI0081,PROD0047,VEN003,SUC004,Presencial,7,405900,350800
VTA002210,2025-05-01,CLI0077,PROD0044,VEN003,SUC005,Web,1,747700,606800
VTA002211,2025-05-13,CLI0070,PROD0035,VEN002,SUC010,Web,7,687000,454500
VTA002212,2026-07-14,CLI0085,PROD0047,VEN008,SUC002,Web,11,463900,356000
VTA002213,2026-07-31,CLI0051,PROD0037,VEN016,SUC010,Presencial,5,234500,167200
VTA002214,2025-04-25,CLI0098,PROD0027,VEN006,SUC007,Web,3,114700,75400
VTA002215,2025-11-05,CLI0052,PROD0006,VEN005,SUC002,Web,8,294900,186000
VTA002216,2025-08-03,CLI0048,PROD0040,VEN016,SUC009,Web,7,224200,150100
VTA002217,2025-06-21,CLI0006,PROD0017,VEN005,SUC001,Presencial,1,198100,148900
VTA002218,2025-05-18,CLI0075,PROD0011,VEN019,SUC007,Presencial,7,827800,682300
VTA002219,2026-04-03,CLI0026,PROD0036,VEN010,SUC007,Web,10,487100,322500
VTA002220,2025-07-14,CLI0050,PROD0030,VEN002,SUC004,Web,9,635800,452000
VTA002221,2025-02-28,CLI0006,PROD0008,VEN011,SUC004,Presencial,12,644000,391900
VTA002222,2025-01-01,CLI0060,PROD0026,VEN008,SUC007,Presencial,12,567800,375900
VTA002223,2025-08-20,CLI0002,PROD0046,VEN016,SUC007,Web,1,582100,355700
VTA002224,2025-12-25,CLI0046,PROD0017,VEN004,SUC009,Presencial,8,226400,147400
VTA002225,2025-06-14,CLI0039,PROD0030,VEN020,SUC009,Telefónico,5,637000,442600
VTA002226,2026-07-25,CLI0041,PROD0022,VEN001,SUC009,Web,7,475300,309600
VTA002227,2025-02-21,CLI0047,PROD0040,VEN001,SUC010,Telefónico,11,233400,149600
VTA002228,2025-04-20,CLI0061,PROD0021,VEN017,SUC008,Web,4,895500,679300
VTA002229,2026-03-21,CLI0025,PROD0006,VEN001,SUC009,Presencial,8,266500,185200
VTA002230,2025-12-29,CLI0013,PROD0007,VEN011,SUC008,Web,1,628400,454600
VTA002231,2026-07-16,CLI0010,PROD0030,VEN006,SUC008,Presencial,10,595500,455900
VTA002232,2025-08-23,CLI0066,PROD0006,VEN007,SUC003,Presencial,11,292700,184500
VTA002233,2025-06-17,CLI0043,PROD0022,VEN019,SUC006,Telefónico,4,482800,323400
VTA002234,2026-04-29,CLI0089,PROD0026,VEN009,SUC003,Presencial,10,504400,389100
VTA002235,2025-10-14,CLI0019,PROD0009,VEN004,SUC007,Web,2,876200,474400
VTA002236,2026-05-12,CLI0054,PROD0003,VEN011,SUC008,Telefónico,12,91300,59700
VTA002237,2025-05-13,CLI0006,PROD0028,VEN004,SUC007,Presencial,9,481200,269900
VTA002238,2025-12-15,CLI0080,PROD0045,VEN001,SUC001,Presencial,12,113000,90700
VTA002239,2025-02-27,CLI0038,PROD0027,VEN004,SUC010,Web,7,104400,78300
VTA002240,2026-02-03,CLI0032,PROD0024,VEN012,SUC001,Telefónico,8,719300,581000
VTA002241,2026-06-06,CLI0061,PROD0017,VEN012,SUC007,Presencial,6,224200,146600
VTA002242,2025-08-03,CLI0060,PROD0002,VEN004,SUC001,Web,11,419400,239500
VTA002243,2025-05-12,CLI0063,PROD0041,VEN020,SUC005,Web,12,201000,137300
VTA002244,2025-02-20,CLI0055,PROD0039,VEN002,SUC004,Presencial,3,342500,209000
VTA002245,2026-05-31,CLI0029,PROD0001,VEN011,SUC010,Web,12,405800,254500
VTA002246,2025-08-18,CLI0082,PROD0029,VEN013,SUC003,Telefónico,6,726300,423500
VTA002247,2026-01-22,CLI0034,PROD0004,VEN003,SUC008,Web,1,398800,297100
VTA002248,2025-08-24,CLI0054,PROD0026,VEN001,SUC001,Presencial,12,542000,385800
VTA002249,2025-08-29,CLI0018,PROD0045,VEN011,SUC003,Presencial,3,129100,92300
VTA002250,2025-07-30,CLI0088,PROD0029,VEN004,SUC008,Telefónico,5,700300,423500
VTA002251,2026-07-18,CLI0020,PROD0009,VEN001,SUC003,Web,7,779900,464300
VTA002252,2025-07-27,CLI0096,PROD0014,VEN013,SUC004,Presencial,6,57800,43600
VTA002253,2026-03-13,CLI0007,PROD0034,VEN020,SUC006,Web,4,531200,408100
VTA002254,2026-07-27,CLI0031,PROD0023,VEN009,SUC002,Web,7,588000,410100
VTA002255,2025-11-02,CLI0017,PROD0046,VEN003,SUC001,Presencial,7,542000,362200
VTA002256,2026-01-03,CLI0072,PROD0040,VEN006,SUC009,Presencial,5,225900,150000
VTA002257,2026-07-18,CLI0047,PROD0020,VEN020,SUC009,Web,10,515600,408700
VTA002258,2025-10-17,CLI0075,PROD0002,VEN007,SUC010,Web,12,458000,240900
VTA002259,2025-01-03,CLI0051,PROD0045,VEN003,SUC009,Web,4,116100,93000
VTA002260,2026-04-24,CLI0043,PROD0037,VEN004,SUC002,Web,10,249900,162000
VTA002261,2026-02-16,CLI0006,PROD0012,VEN001,SUC006,Presencial,11,433400,276200
VTA002262,2025-02-03,CLI0079,PROD0017,VEN004,SUC007,Web,10,195200,148400
VTA002263,2025-10-21,CLI0035,PROD0044,VEN001,SUC006,Presencial,9,766500,584500
VTA002264,2026-04-02,CLI0023,PROD0010,VEN009,SUC006,Presencial,10,309300,234200
VTA002265,2025-03-03,CLI0040,PROD0003,VEN010,SUC002,Web,10,86200,60300
VTA002266,2026-03-02,CLI0050,PROD0006,VEN011,SUC002,Presencial,10,271700,178400
VTA002267,2026-06-03,CLI0060,PROD0024,VEN018,SUC010,Web,6,745100,598200
VTA002268,2025-10-05,CLI0068,PROD0027,VEN016,SUC007,Web,3,115400,75000
VTA002269,2025-07-16,CLI0042,PROD0026,VEN004,SUC007,Presencial,9,554400,384600
VTA002270,2025-11-30,CLI0041,PROD0048,VEN007,SUC010,Presencial,1,21400,13100
VTA002271,2025-06-07,CLI0054,PROD0031,VEN018,SUC010,Presencial,3,277900,200000
VTA002272,2025-05-29,CLI0081,PROD0016,VEN001,SUC004,Telefónico,10,135700,110100
VTA002273,2026-07-09,CLI0049,PROD0007,VEN001,SUC004,Web,2,556600,446700
VTA002274,2026-05-13,CLI0048,PROD0004,VEN017,SUC008,Presencial,4,387900,295000
VTA002275,2026-06-17,CLI0029,PROD0010,VEN013,SUC002,Web,9,329600,231100
VTA002276,2025-08-15,CLI0075,PROD0038,VEN004,SUC006,Web,6,103600,58600
VTA002277,2025-02-22,CLI0078,PROD0005,VEN015,SUC005,Presencial,9,410300,308600
VTA002278,2026-07-15,CLI0099,PROD0019,VEN011,SUC006,Presencial,10,638800,480600
VTA002279,2026-06-20,CLI0075,PROD0006,VEN011,SUC006,Web,4,296000,185000
VTA002280,2026-03-05,CLI0088,PROD0037,VEN016,SUC010,Web,10,256600,161800
VTA002281,2025-07-06,CLI0077,PROD0007,VEN005,SUC006,Telefónico,10,584600,464700
VTA002282,2025-09-19,CLI0078,PROD0005,VEN004,SUC002,Web,3,456100,300900
VTA002283,2025-03-24,CLI0030,PROD0010,VEN017,SUC008,Presencial,12,329800,228700
VTA002284,2025-06-28,CLI0079,PROD0029,VEN020,SUC009,Presencial,11,720900,423100
VTA002285,2025-11-19,CLI0033,PROD0002,VEN011,SUC008,Web,2,401500,239000
VTA002286,2025-04-10,CLI0018,PROD0002,VEN006,SUC009,Web,1,420700,239100
VTA002287,2025-08-18,CLI0038,PROD0027,VEN003,SUC004,Web,7,99200,78100
VTA002288,2025-11-18,CLI0077,PROD0008,VEN020,SUC006,Web,12,660700,375700
VTA002289,2025-12-22,CLI0091,PROD0002,VEN007,SUC007,Web,7,419900,235400
VTA002290,2025-07-21,CLI0064,PROD0021,VEN010,SUC001,Web,11,870100,651000
VTA002291,2025-04-30,CLI0022,PROD0003,VEN008,SUC010,Web,5,89400,59400
VTA002292,2025-04-27,CLI0008,PROD0030,VEN010,SUC001,Presencial,1,651400,439000
VTA002293,2025-07-04,CLI0042,PROD0001,VEN005,SUC002,Web,8,433900,244500
VTA002294,2025-11-26,CLI0083,PROD0033,VEN016,SUC008,Web,10,247800,172800
VTA002295,2025-02-23,CLI0086,PROD0035,VEN007,SUC004,Web,8,678000,441900
VTA002296,2025-10-29,CLI0085,PROD0011,VEN019,SUC008,Telefónico,10,882800,680200
VTA002297,2026-05-05,CLI0019,PROD0039,VEN008,SUC010,Presencial,10,306600,215800
VTA002298,2025-06-16,CLI0092,PROD0026,VEN010,SUC001,Presencial,1,545700,386200
VTA002299,2026-04-02,CLI0018,PROD0021,VEN007,SUC009,Telefónico,3,825700,670300
VTA002300,2026-03-01,CLI0095,PROD0012,VEN012,SUC008,Telefónico,9,399000,284700
VTA002301,2026-02-23,CLI0049,PROD0029,VEN015,SUC005,Web,3,666200,431800
VTA002302,2025-08-11,CLI0084,PROD0036,VEN014,SUC003,Web,8,532400,321700
VTA002303,2025-12-08,CLI0029,PROD0030,VEN019,SUC009,Telefónico,6,624400,441000
VTA002304,2025-11-28,CLI0096,PROD0006,VEN020,SUC010,Web,8,265500,182600
VTA002305,2026-01-13,CLI0050,PROD0004,VEN013,SUC009,Web,5,359900,292700
VTA002306,2026-06-16,CLI0010,PROD0008,VEN008,SUC005,Telefónico,3,681600,391700
VTA002307,2026-04-13,CLI0041,PROD0039,VEN020,SUC007,Presencial,2,319600,214500
VTA002308,2025-11-09,CLI0097,PROD0040,VEN019,SUC006,Telefónico,3,208300,147500
VTA002309,2025-09-23,CLI0080,PROD0038,VEN019,SUC008,Presencial,8,92500,58000
VTA002310,2026-04-18,CLI0056,PROD0045,VEN006,SUC008,Web,2,113100,90600
VTA002311,2025-05-09,CLI0001,PROD0011,VEN002,SUC006,Web,7,860700,671000
VTA002312,2025-08-17,CLI0083,PROD0004,VEN002,SUC006,Presencial,4,380400,291700
VTA002313,2025-10-16,CLI0042,PROD0031,VEN015,SUC003,Web,1,259400,200400
VTA002314,2025-12-26,CLI0006,PROD0020,VEN014,SUC010,Web,11,555800,401900
VTA002315,2025-07-19,CLI0055,PROD0036,VEN020,SUC007,Presencial,5,548100,324700
VTA002316,2025-10-26,CLI0078,PROD0001,VEN016,SUC010,Presencial,8,383900,248600
VTA002317,2025-10-30,CLI0019,PROD0032,VEN015,SUC009,Presencial,6,317900,179000
VTA002318,2025-08-19,CLI0049,PROD0004,VEN010,SUC007,Presencial,10,409100,292100
VTA002319,2026-01-01,CLI0085,PROD0003,VEN006,SUC008,Presencial,6,92600,61600
VTA002320,2025-11-01,CLI0021,PROD0020,VEN008,SUC004,Presencial,12,521600,411500
VTA002321,2026-06-03,CLI0006,PROD0042,VEN008,SUC007,Presencial,5,375800,277900
VTA002322,2026-07-09,CLI0043,PROD0007,VEN002,SUC002,Presencial,6,546900,461100
VTA002323,2026-05-26,CLI0096,PROD0003,VEN010,SUC004,Presencial,1,82900,61500
VTA002324,2025-05-18,CLI0037,PROD0005,VEN008,SUC005,Telefónico,4,430300,299700
VTA002325,2025-03-05,CLI0031,PROD0044,VEN001,SUC005,Telefónico,9,831000,590400
VTA002326,2026-05-10,CLI0065,PROD0005,VEN020,SUC004,Presencial,11,438800,300100
VTA002327,2026-06-09,CLI0036,PROD0022,VEN011,SUC004,Web,5,470500,323400
VTA002328,2025-08-20,CLI0042,PROD0047,VEN016,SUC006,Telefónico,10,415500,363400
VTA002329,2025-07-04,CLI0061,PROD0036,VEN001,SUC006,Presencial,2,513100,321300
VTA002330,2025-03-11,CLI0052,PROD0007,VEN002,SUC002,Presencial,10,625900,467100
VTA002331,2026-03-22,CLI0031,PROD0047,VEN020,SUC007,Web,10,425200,362800
VTA002332,2025-08-29,CLI0078,PROD0034,VEN015,SUC006,Presencial,8,539700,419400
VTA002333,2025-07-15,CLI0048,PROD0048,VEN008,SUC002,Web,9,20600,12700
VTA002334,2025-12-31,CLI0089,PROD0028,VEN015,SUC006,Presencial,10,454900,276100
VTA002335,2025-10-23,CLI0072,PROD0047,VEN007,SUC003,Telefónico,4,421800,360300
VTA002336,2026-07-17,CLI0027,PROD0031,VEN008,SUC003,Telefónico,6,290000,197800
VTA002337,2025-12-19,CLI0100,PROD0047,VEN002,SUC007,Presencial,8,429900,355800
VTA002338,2025-01-27,CLI0052,PROD0012,VEN007,SUC005,Presencial,7,437800,280200
VTA002339,2025-01-22,CLI0028,PROD0001,VEN004,SUC005,Telefónico,5,429100,243600
VTA002340,2025-12-16,CLI0100,PROD0030,VEN009,SUC008,Presencial,12,639900,441800
VTA002341,2026-02-04,CLI0067,PROD0030,VEN015,SUC008,Telefónico,4,605000,444400
VTA002342,2025-01-11,CLI0029,PROD0014,VEN011,SUC006,Presencial,9,60600,42300
VTA002343,2026-04-20,CLI0032,PROD0007,VEN010,SUC005,Presencial,7,543400,460000
VTA002344,2026-02-12,CLI0028,PROD0011,VEN012,SUC005,Telefónico,2,881900,673600
VTA002345,2026-06-11,CLI0065,PROD0049,VEN006,SUC002,Telefónico,7,320900,244700
VTA002346,2026-07-04,CLI0093,PROD0017,VEN014,SUC003,Web,5,203900,150200
VTA002347,2026-05-17,CLI0071,PROD0012,VEN010,SUC005,Telefónico,7,395200,276700
VTA002348,2026-06-07,CLI0062,PROD0010,VEN004,SUC005,Telefónico,12,322000,227000
VTA002349,2025-11-03,CLI0018,PROD0048,VEN007,SUC006,Web,8,20700,13100
VTA002350,2026-04-05,CLI0079,PROD0029,VEN020,SUC005,Telefónico,1,708200,434400
VTA002351,2025-10-18,CLI0020,PROD0021,VEN013,SUC006,Telefónico,2,877000,648100
VTA002352,2025-10-16,CLI0013,PROD0036,VEN012,SUC010,Web,7,501500,325100
VTA002353,2026-06-02,CLI0088,PROD0011,VEN016,SUC003,Presencial,5,841400,669100
VTA002354,2025-11-07,CLI0031,PROD0013,VEN013,SUC002,Telefónico,5,468000,396000
VTA002355,2025-09-26,CLI0076,PROD0025,VEN003,SUC006,Web,7,73200,60600
VTA002356,2025-05-08,CLI0060,PROD0040,VEN014,SUC007,Presencial,4,236300,152700
VTA002357,2025-11-20,CLI0063,PROD0009,VEN005,SUC008,Web,2,828800,475100
VTA002358,2026-03-17,CLI0096,PROD0048,VEN016,SUC004,Web,3,19800,13000
VTA002359,2025-04-14,CLI0074,PROD0043,VEN001,SUC005,Presencial,6,492400,359900
VTA002360,2025-09-01,CLI0031,PROD0046,VEN017,SUC008,Presencial,10,535300,352100
VTA002361,2025-05-07,CLI0084,PROD0032,VEN017,SUC009,Web,8,328300,182100
VTA002362,2026-05-21,CLI0050,PROD0015,VEN011,SUC004,Telefónico,10,181300,107500
VTA002363,2026-04-19,CLI0033,PROD0032,VEN019,SUC008,Presencial,3,325900,186000
VTA002364,2025-03-05,CLI0058,PROD0004,VEN016,SUC010,Presencial,6,352800,292600
VTA002365,2025-06-10,CLI0076,PROD0016,VEN018,SUC010,Web,10,136000,113700
VTA002366,2025-01-20,CLI0081,PROD0011,VEN005,SUC008,Web,7,890600,670000
VTA002367,2026-05-18,CLI0058,PROD0043,VEN006,SUC007,Web,11,488000,364100
VTA002368,2025-07-20,CLI0028,PROD0013,VEN013,SUC006,Presencial,11,519500,396300
VTA002369,2025-01-30,CLI0040,PROD0037,VEN013,SUC008,Presencial,4,243100,166400
VTA002370,2026-02-02,CLI0099,PROD0038,VEN011,SUC002,Presencial,4,95600,60300
VTA002371,2025-03-19,CLI0046,PROD0046,VEN011,SUC004,Presencial,3,573200,364000
VTA002372,2025-12-19,CLI0088,PROD0023,VEN019,SUC002,Presencial,5,613200,402000
VTA002373,2025-01-22,CLI0013,PROD0007,VEN006,SUC009,Presencial,1,619100,467900
VTA002374,2026-07-13,CLI0045,PROD0034,VEN011,SUC005,Web,11,565800,405100
VTA002375,2025-09-02,CLI0096,PROD0047,VEN012,SUC004,Presencial,9,415900,357500
VTA002376,2026-07-02,CLI0062,PROD0014,VEN011,SUC005,Telefónico,11,54200,43500
VTA002377,2025-11-30,CLI0022,PROD0025,VEN004,SUC010,Telefónico,11,70300,61400
VTA002378,2026-07-02,CLI0042,PROD0016,VEN002,SUC002,Presencial,2,138600,111900
VTA002379,2026-01-19,CLI0018,PROD0007,VEN011,SUC001,Web,2,609000,467500
VTA002380,2026-03-21,CLI0028,PROD0047,VEN020,SUC009,Presencial,5,417400,360100
VTA002381,2026-07-13,CLI0070,PROD0038,VEN014,SUC008,Web,10,89600,58600
VTA002382,2025-03-18,CLI0090,PROD0013,VEN016,SUC007,Presencial,2,539100,395700
VTA002383,2025-07-02,CLI0008,PROD0013,VEN001,SUC008,Web,7,502600,389900
VTA002384,2025-12-04,CLI0001,PROD0039,VEN011,SUC007,Presencial,6,324500,215500
VTA002385,2025-10-31,CLI0055,PROD0013,VEN017,SUC007,Presencial,3,461700,401600
VTA002386,2026-07-16,CLI0034,PROD0011,VEN005,SUC004,Telefónico,1,877700,689700
VTA002387,2025-11-08,CLI0068,PROD0025,VEN005,SUC007,Presencial,9,76800,60400
VTA002388,2025-10-02,CLI0092,PROD0041,VEN015,SUC001,Web,1,220400,140600
VTA002389,2025-09-28,CLI0085,PROD0034,VEN005,SUC006,Web,1,530800,410500
VTA002390,2026-05-07,CLI0076,PROD0013,VEN010,SUC008,Presencial,12,512900,404500
VTA002391,2026-04-21,CLI0091,PROD0034,VEN002,SUC004,Presencial,9,548900,416500
VTA002392,2025-05-31,CLI0020,PROD0022,VEN002,SUC006,Presencial,11,509800,309700
VTA002393,2025-12-23,CLI0059,PROD0023,VEN019,SUC005,Telefónico,6,592200,406400
VTA002394,2026-03-28,CLI0034,PROD0035,VEN014,SUC007,Web,10,715400,449900
VTA002395,2026-06-04,CLI0024,PROD0002,VEN007,SUC006,Web,12,427000,235500
VTA002396,2026-06-13,CLI0008,PROD0029,VEN007,SUC006,Presencial,8,715200,416800
VTA002397,2026-06-25,CLI0040,PROD0031,VEN011,SUC005,Web,5,290900,200800
VTA002398,2025-11-17,CLI0056,PROD0024,VEN018,SUC007,Web,10,711200,581100
VTA002399,2025-02-14,CLI0084,PROD0044,VEN007,SUC001,Presencial,11,756700,596000
VTA002400,2025-12-28,CLI0100,PROD0040,VEN005,SUC008,Telefónico,2,228400,148900
VTA002401,2025-07-10,CLI0011,PROD0002,VEN014,SUC008,Web,10,403000,240800
VTA002402,2025-01-02,CLI0085,PROD0050,VEN008,SUC007,Presencial,12,273500,201100
VTA002403,2025-09-26,CLI0070,PROD0023,VEN009,SUC009,Presencial,12,609000,407500
VTA002404,2025-02-26,CLI0080,PROD0031,VEN017,SUC004,Presencial,3,274200,203600
VTA002405,2026-06-30,CLI0005,PROD0012,VEN002,SUC010,Presencial,3,427300,275900
VTA002406,2025-06-05,CLI0006,PROD0027,VEN009,SUC010,Presencial,6,114400,77300
VTA002407,2025-08-10,CLI0004,PROD0022,VEN013,SUC008,Presencial,3,508600,317500
VTA002408,2026-04-14,CLI0022,PROD0025,VEN020,SUC008,Web,2,78200,59600
VTA002409,2026-01-14,CLI0025,PROD0029,VEN012,SUC001,Telefónico,6,647900,414700
VTA002410,2026-05-06,CLI0022,PROD0006,VEN002,SUC003,Web,10,295800,186200
VTA002411,2026-07-03,CLI0010,PROD0024,VEN019,SUC001,Web,3,741600,585400
VTA002412,2025-07-06,CLI0005,PROD0029,VEN015,SUC004,Telefónico,3,632900,433800
VTA002413,2026-04-22,CLI0006,PROD0016,VEN013,SUC002,Web,12,149000,113900
VTA002414,2026-02-25,CLI0025,PROD0045,VEN020,SUC003,Presencial,4,114900,94200
VTA002415,2026-03-28,CLI0031,PROD0008,VEN006,SUC002,Presencial,9,643500,383600
VTA002416,2025-05-07,CLI0059,PROD0037,VEN013,SUC005,Web,5,258900,163600
VTA002417,2025-04-16,CLI0016,PROD0034,VEN017,SUC007,Web,4,556600,406000
VTA002418,2025-05-08,CLI0094,PROD0008,VEN012,SUC006,Presencial,3,598500,390000
VTA002419,2025-12-19,CLI0034,PROD0011,VEN018,SUC010,Presencial,6,789600,692200
VTA002420,2025-11-28,CLI0074,PROD0033,VEN003,SUC009,Presencial,5,262100,170500
VTA002421,2026-03-10,CLI0032,PROD0014,VEN010,SUC010,Presencial,3,60100,43600
VTA002422,2026-05-30,CLI0089,PROD0044,VEN005,SUC004,Web,6,750500,583000
VTA002423,2026-04-23,CLI0083,PROD0024,VEN014,SUC009,Web,6,780600,589300
VTA002424,2026-07-25,CLI0008,PROD0012,VEN001,SUC004,Presencial,11,444100,278000
VTA002425,2025-11-17,CLI0067,PROD0035,VEN002,SUC005,Web,11,690100,447300
VTA002426,2026-02-16,CLI0042,PROD0010,VEN019,SUC004,Presencial,7,331500,232800
VTA002427,2026-07-22,CLI0057,PROD0011,VEN012,SUC010,Web,8,785000,696400
VTA002428,2026-05-28,CLI0027,PROD0043,VEN005,SUC004,Presencial,8,437000,357500
VTA002429,2025-12-31,CLI0033,PROD0003,VEN007,SUC002,Telefónico,9,82500,61900
VTA002430,2025-04-21,CLI0075,PROD0045,VEN002,SUC002,Presencial,12,115500,93500
VTA002431,2025-05-05,CLI0004,PROD0019,VEN017,SUC007,Web,6,726000,473200
VTA002432,2025-07-14,CLI0024,PROD0034,VEN015,SUC007,Web,11,513900,415100
VTA002433,2026-01-12,CLI0006,PROD0026,VEN020,SUC001,Presencial,8,516700,387800
VTA002434,2026-06-09,CLI0094,PROD0006,VEN020,SUC001,Telefónico,12,265900,179900
VTA002435,2025-12-10,CLI0038,PROD0036,VEN008,SUC006,Web,10,521900,325100
VTA002436,2026-03-26,CLI0026,PROD0046,VEN012,SUC008,Web,9,529100,356900
VTA002437,2026-06-06,CLI0029,PROD0012,VEN015,SUC002,Web,10,437600,275900
VTA002438,2025-01-10,CLI0031,PROD0019,VEN006,SUC003,Web,7,685300,459500
VTA002439,2026-07-23,CLI0056,PROD0035,VEN009,SUC007,Presencial,6,754800,449500
VTA002440,2025-04-05,CLI0023,PROD0043,VEN017,SUC010,Telefónico,4,426800,353700
VTA002441,2026-03-03,CLI0066,PROD0033,VEN006,SUC002,Web,10,234200,174400
VTA002442,2025-11-18,CLI0065,PROD0017,VEN004,SUC007,Presencial,3,205200,151300
VTA002443,2025-02-26,CLI0087,PROD0037,VEN005,SUC003,Presencial,10,261700,160900
VTA002444,2025-09-18,CLI0020,PROD0031,VEN016,SUC009,Web,3,273800,198100
VTA002445,2026-06-09,CLI0068,PROD0012,VEN010,SUC005,Telefónico,8,436400,278600
VTA002446,2025-12-13,CLI0029,PROD0014,VEN017,SUC002,Web,11,55600,43200
VTA002447,2025-01-20,CLI0001,PROD0027,VEN009,SUC001,Web,4,100500,75800
VTA002448,2025-06-11,CLI0008,PROD0043,VEN005,SUC004,Telefónico,5,477100,363100
VTA002449,2025-09-03,CLI0064,PROD0037,VEN019,SUC001,Web,8,245000,164700
VTA002450,2025-12-25,CLI0038,PROD0006,VEN020,SUC002,Web,12,265500,181300
VTA002451,2025-05-08,CLI0060,PROD0027,VEN017,SUC005,Presencial,11,104000,78000
VTA002452,2025-07-27,CLI0094,PROD0017,VEN016,SUC002,Presencial,5,219800,151600
VTA002453,2025-11-10,CLI0004,PROD0038,VEN009,SUC002,Web,3,102500,59100
VTA002454,2026-02-12,CLI0090,PROD0015,VEN017,SUC009,Presencial,12,163400,108600
VTA002455,2025-12-17,CLI0070,PROD0039,VEN012,SUC007,Web,5,312000,213900
VTA002456,2025-06-17,CLI0028,PROD0011,VEN009,SUC002,Web,5,835700,693900
VTA002457,2025-03-10,CLI0085,PROD0042,VEN003,SUC003,Telefónico,8,378400,277600
VTA002458,2026-06-16,CLI0028,PROD0042,VEN019,SUC001,Web,12,359900,280700
VTA002459,2026-04-18,CLI0040,PROD0041,VEN001,SUC003,Presencial,11,194600,142800
VTA002460,2025-07-22,CLI0078,PROD0012,VEN015,SUC003,Presencial,4,444900,287700
VTA002461,2025-06-26,CLI0044,PROD0007,VEN006,SUC002,Web,7,549600,452400
VTA002462,2025-02-02,CLI0011,PROD0025,VEN018,SUC001,Telefónico,6,72400,60400
VTA002463,2025-07-11,CLI0031,PROD0008,VEN018,SUC004,Web,2,621300,391000
VTA002464,2026-04-29,CLI0092,PROD0021,VEN014,SUC007,Presencial,1,847900,656100
VTA002465,2026-04-26,CLI0036,PROD0010,VEN016,SUC010,Presencial,1,343400,233400
VTA002466,2025-04-21,CLI0045,PROD0002,VEN011,SUC004,Presencial,7,445200,243300
VTA002467,2025-01-04,CLI0073,PROD0013,VEN016,SUC009,Presencial,6,521700,406600
VTA002468,2025-01-30,CLI0078,PROD0034,VEN005,SUC009,Presencial,2,568900,403100
VTA002469,2025-02-25,CLI0040,PROD0012,VEN020,SUC003,Presencial,5,430500,279100
VTA002470,2026-04-22,CLI0024,PROD0030,VEN005,SUC005,Presencial,11,580500,458000
VTA002471,2026-04-26,CLI0073,PROD0006,VEN004,SUC010,Web,8,284600,180800
VTA002472,2026-01-12,CLI0070,PROD0047,VEN003,SUC005,Web,9,413300,354300
